"Date","Price","Open","High","Low","Vol.","Change %"
"06/17/2015","349.00","351.10","352.74","347.65","5.47M","-0.56%"
"06/16/2015","350.97","346.20","351.66","343.07","7.15M","1.06%"
"06/15/2015","347.29","351.54","351.54","346.60","5.90M","-1.74%"
"06/12/2015","353.45","355.87","357.70","351.33","5.67M","-0.65%"
"06/11/2015","355.77","352.70","358.86","352.66","6.32M","0.72%"
"06/10/2015","353.22","350.59","353.93","347.14","7.06M","0.52%"
"06/09/2015","351.41","352.85","352.85","347.19","6.63M","-0.72%"
"06/08/2015","353.95","358.21","358.25","353.74","4.66M","-1.24%"
"06/05/2015","358.40","361.29","361.29","356.25","6.19M","-1.17%"
"06/04/2015","362.64","363.35","365.40","358.47","9.38M","-0.18%"
"06/03/2015","363.29","363.69","366.50","362.78","6.40M","-0.12%"
"06/02/2015","363.73","368.01","368.19","362.32","6.38M","-1.01%"
"06/01/2015","367.44","367.28","369.99","365.71","6.61M","0.41%"
"05/29/2015","365.93","372.36","372.38","365.71","9.72M","-1.71%"
"05/28/2015","372.28","369.93","374.62","369.93","8.73M","0.88%"
"05/27/2015","369.03","364.90","369.17","364.19","8.05M","1.65%"
"05/26/2015","363.05","365.47","367.39","362.43","6.13M","-0.50%"
"05/25/2015","364.88","365.96","366.01","364.21","2.88M","-0.16%"
"05/22/2015","365.46","367.62","367.87","364.52","5.69M","-0.58%"
"05/21/2015","367.59","367.12","367.77","364.63","6.67M","-0.03%"
"05/20/2015","367.71","365.15","367.83","364.40","5.83M","0.67%"
"05/19/2015","365.26","359.91","365.49","359.91","8.80M","1.89%"
"05/18/2015","358.50","355.00","358.50","353.69","5.32M","0.82%"
"05/15/2015","355.59","357.69","359.27","354.09","7.21M","-0.38%"
"05/14/2015","356.93","353.87","357.31","351.87","5.85M","0.69%"
"05/13/2015","354.49","355.82","359.37","353.62","6.87M","-0.16%"
"05/12/2015","355.07","357.84","357.84","352.48","9.03M","-1.24%"
"05/11/2015","359.53","358.77","359.72","356.86","8.46M","0.43%"
"05/08/2015","358.00","354.91","358.44","352.85","13.99M","2.65%"
"05/07/2015","348.77","344.39","349.52","340.92","15.64M","1.49%"
"05/06/2015","343.66","344.26","348.83","342.07","14.41M","-0.30%"
"05/05/2015","344.69","351.75","355.73","344.68","13.24M","-1.71%"
"05/04/2015","350.67","348.87","353.35","346.82","10.77M","0.54%"
"05/01/2015","348.77","349.07","349.29","348.55","22.76M","-0.15%"
"04/30/2015","349.30","353.33","353.56","347.08","23.64M","-2.19%"
"04/29/2015","357.11","367.04","368.35","357.11","9.95M","-2.47%"
"04/28/2015","366.16","372.00","372.00","364.07","9.03M","-1.73%"
"04/27/2015","372.62","368.13","373.40","364.62","8.42M","1.51%"
"04/24/2015","367.06","369.18","371.76","366.82","9.85M","-0.52%"
"04/23/2015","368.97","375.83","377.09","366.45","14.32M","-2.07%"
"04/22/2015","376.78","371.72","379.24","371.72","11.44M","1.77%"
"04/21/2015","370.23","362.70","371.18","362.70","12.30M","2.59%"
"04/20/2015","360.90","357.13","361.08","356.39","8.30M","1.06%"
"04/17/2015","357.13","362.62","363.44","356.79","12.81M","-1.59%"
"04/16/2015","362.90","366.96","367.67","362.85","14.42M","-1.36%"
"04/15/2015","367.92","372.05","375.49","367.91","29.60M","-1.60%"
"04/14/2015","373.90","373.63","376.88","372.63","29.56M","-0.14%"
"04/13/2015","374.44","371.65","374.78","371.05","9.88M","0.73%"
"04/10/2015","371.71","366.37","371.76","366.37","11.20M","1.74%"
"04/09/2015","365.34","360.84","365.36","360.84","5.53M","1.44%"
"04/08/2015","360.17","360.93","361.93","359.23","5.95M","-0.37%"
"04/07/2015","361.52","357.85","362.42","357.85","6.51M","1.23%"
"04/02/2015","357.13","357.28","358.41","356.53","4.59M","-0.02%"
"04/01/2015","357.20","358.00","361.21","354.89","6.67M","-0.67%"
"03/31/2015","359.60","360.82","362.62","358.35","7.28M","-0.34%"
"03/30/2015","360.82","355.57","361.38","355.57","6.95M","1.90%"
"03/27/2015","354.09","354.20","357.18","353.31","7.25M","0.45%"
"03/26/2015","352.49","353.81","353.81","346.36","11.54M","-1.56%"
"03/25/2015","358.06","367.95","367.95","358.03","7.26M","-2.94%"
"03/24/2015","368.89","366.77","369.77","365.20","6.38M","0.45%"
"03/23/2015","367.25","369.25","370.37","365.66","5.93M","-0.52%"
"03/20/2015","369.17","367.29","370.25","367.01","9.83M","0.38%"
"03/19/2015","367.79","364.78","367.95","364.62","8.78M","0.79%"
"03/18/2015","364.89","365.12","366.39","362.16","7.45M","-0.07%"
"03/17/2015","365.14","368.70","369.76","363.41","8.23M","-0.85%"
"03/16/2015","368.26","364.89","368.94","364.89","6.18M","1.05%"
"03/13/2015","364.43","360.77","364.43","360.63","5.97M","1.15%"
"03/12/2015","360.30","362.51","364.08","360.01","8.05M","-0.60%"
"03/11/2015","362.48","355.06","363.18","355.06","9.16M","2.27%"
"03/10/2015","354.45","355.94","357.88","354.11","6.99M","-0.42%"
"03/09/2015","355.95","355.97","356.48","353.27","5.45M","-0.36%"
"03/06/2015","357.24","357.19","358.64","356.24","6.96M","-0.06%"
"03/05/2015","357.44","354.75","357.73","354.39","5.75M","0.98%"
"03/04/2015","353.98","351.66","353.98","349.30","5.42M","0.67%"
"03/03/2015","351.63","354.89","357.35","351.63","6.07M","-0.83%"
"03/02/2015","354.59","352.22","354.59","351.82","6.02M","0.60%"
"02/27/2015","352.49","352.08","352.51","350.44","6.06M","0.04%"
"02/26/2015","352.36","348.63","352.59","347.99","5.30M","0.90%"
"02/25/2015","349.20","348.12","349.43","347.42","6.52M","0.29%"
"02/24/2015","348.18","346.69","348.54","345.90","5.59M","0.83%"
"02/23/2015","345.33","344.11","345.33","342.66","5.37M","0.91%"
"02/20/2015","342.23","341.62","342.23","339.60","7.23M","0.06%"
"02/19/2015","342.02","340.35","342.20","338.57","6.31M","0.51%"
"02/18/2015","340.30","337.69","340.30","337.04","6.10M","1.19%"
"02/17/2015","336.29","337.07","337.07","333.93","5.60M","-0.50%"
"02/16/2015","337.97","337.21","338.57","336.39","4.10M","0.18%"
"02/13/2015","337.37","338.20","339.80","337.03","7.60M","0.00%"
"02/12/2015","337.38","334.71","339.19","333.77","10.12M","0.83%"
"02/11/2015","334.60","332.19","335.40","332.19","6.95M","0.75%"
"02/10/2015","332.10","327.15","332.62","326.83","8.66M","1.85%"
"02/09/2015","326.08","328.69","328.69","324.24","8.46M","-1.45%"
"02/06/2015","330.87","329.88","331.70","328.06","10.73M","0.03%"
"02/05/2015","330.77","328.29","331.34","328.11","6.76M","0.37%"
"02/04/2015","329.56","327.45","329.56","325.97","8.15M","0.77%"
"02/03/2015","327.04","326.01","328.75","325.92","7.40M","0.68%"
"02/02/2015","324.83","326.18","326.97","322.01","7.37M","-0.63%"
"01/30/2015","326.90","329.49","330.39","325.80","8.45M","-0.21%"
"01/29/2015","327.59","326.19","328.74","324.37","10.94M","0.07%"
"01/28/2015","327.37","328.94","330.04","325.57","10.46M","0.50%"
"01/27/2015","325.75","330.28","332.56","324.47","11.17M","-1.53%"
"01/26/2015","330.82","327.31","330.89","327.06","7.67M","0.76%"
"01/23/2015","328.31","322.92","330.07","322.92","14.18M","1.94%"
"01/22/2015","322.05","316.78","322.07","315.90","12.54M","1.89%"
"01/21/2015","316.08","316.52","317.61","312.23","8.50M","0.61%"
"01/20/2015","314.15","315.76","316.38","312.25","8.16M","-0.37%"
"01/19/2015","315.32","314.53","316.31","313.52","5.78M","0.46%"
"01/16/2015","313.88","311.82","314.21","308.94","8.50M","0.28%"
"01/15/2015","312.99","310.81","313.47","303.22","11.00M","1.42%"
"01/14/2015","308.60","309.33","311.77","307.49","8.87M","-0.99%"
"01/13/2015","311.68","310.18","312.32","309.01","6.44M","0.37%"
"01/12/2015","310.53","306.30","311.61","304.96","7.77M","1.75%"
"01/09/2015","305.18","309.81","310.61","303.84","7.56M","-1.49%"
"01/08/2015","309.79","304.83","309.95","302.35","9.10M","2.84%"
"01/07/2015","301.24","301.43","303.11","300.28","7.58M","0.06%"
"01/06/2015","301.06","306.83","306.94","301.06","5.70M","-1.92%"
"01/05/2015","306.96","311.15","314.00","306.75","6.88M","-1.69%"
"01/02/2015","312.23","314.01","314.01","309.94","4.35M","0.02%"
"12/31/2014","312.18","311.83","312.78","311.53","2.79M","0.35%"
"12/30/2014","311.08","312.04","312.38","310.83","3.66M","-0.68%"
"12/29/2014","313.21","313.19","314.02","310.24","4.29M","0.34%"
"12/24/2014","312.16","312.20","312.54","312.01","2.59M","-0.14%"
"12/23/2014","312.59","309.81","312.59","309.81","4.90M","1.05%"
"12/22/2014","309.34","306.89","309.36","306.75","5.52M","0.79%"
"12/19/2014","306.91","307.19","309.25","303.97","11.12M","0.45%"
"12/18/2014","305.55","297.86","305.55","297.86","13.42M","4.00%"
"12/17/2014","293.81","292.80","294.66","290.32","7.37M","-0.07%"
"12/16/2014","294.02","290.20","294.02","285.64","11.42M","1.65%"
"12/15/2014","289.25","296.67","298.42","289.25","7.64M","-2.54%"
"12/12/2014","296.80","302.57","302.57","296.76","6.51M","-2.23%"
"12/11/2014","303.57","301.14","304.30","299.34","7.62M","0.46%"
"12/10/2014","302.19","302.32","305.51","301.60","6.86M","0.38%"
"12/09/2014","301.06","306.34","306.38","300.78","8.87M","-2.54%"
"12/08/2014","308.90","308.17","309.99","307.61","4.61M","0.06%"
"12/05/2014","308.71","304.17","308.84","304.17","7.08M","2.11%"
"12/04/2014","302.34","305.25","307.91","302.34","9.30M","-0.66%"
"12/03/2014","304.36","301.93","304.66","301.87","7.11M","0.76%"
"12/02/2014","302.05","303.74","304.93","301.43","6.79M","-0.38%"
"12/01/2014","303.20","301.52","303.91","300.88","5.15M","0.06%"
"11/28/2014","303.03","302.84","303.81","301.33","6.79M","0.18%"
"11/27/2014","302.50","301.42","302.81","300.74","6.77M","0.46%"
"11/26/2014","301.11","301.18","302.70","300.51","6.87M","0.07%"
"11/25/2014","300.91","300.41","302.44","299.27","7.55M","0.14%"
"11/24/2014","300.48","299.11","301.67","297.83","7.37M","0.05%"
"11/21/2014","300.32","294.25","300.67","293.68","11.70M","2.19%"
"11/20/2014","293.87","292.79","293.87","291.22","6.84M","0.47%"
"11/19/2014","292.50","292.43","294.58","291.28","6.67M","0.01%"
"11/18/2014","292.47","289.09","292.47","289.09","7.04M","1.20%"
"11/17/2014","288.99","286.00","289.52","284.99","7.34M","0.68%"
"11/14/2014","287.04","288.32","289.08","285.68","9.61M","-0.51%"
"11/13/2014","288.52","288.16","290.56","286.89","8.40M","0.72%"
"11/12/2014","286.47","289.53","290.13","286.34","6.34M","-1.15%"
"11/11/2014","289.79","289.26","290.91","289.16","4.88M","0.50%"
"11/10/2014","288.35","285.46","288.35","284.54","8.13M","0.79%"
"11/07/2014","286.08","290.93","291.01","285.49","9.44M","-1.74%"
"11/06/2014","291.16","286.46","291.51","284.88","9.08M","1.36%"
"11/05/2014","287.26","283.79","287.43","283.79","7.39M","1.72%"
"11/04/2014","282.39","286.00","287.37","282.35","9.41M","-1.59%"
"11/03/2014","286.95","286.34","288.09","285.18","9.24M","0.29%"
"10/31/2014","286.13","281.72","286.43","281.72","12.84M","2.44%"
"10/30/2014","279.32","276.74","279.36","274.47","18.74M","1.42%"
"10/29/2014","275.40","276.88","277.49","275.18","10.08M","-0.16%"
"10/28/2014","275.84","273.93","276.01","273.93","7.65M","1.26%"
"10/27/2014","272.41","275.72","276.72","269.94","8.09M","-0.61%"
"10/24/2014","274.08","276.19","276.49","273.32","8.85M","-0.99%"
"10/23/2014","276.83","275.46","276.99","272.42","16.74M","1.28%"
"10/22/2014","273.34","271.97","273.89","270.08","11.78M","0.79%"
"10/21/2014","271.20","266.67","271.30","265.90","11.15M","1.58%"
"10/20/2014","266.97","272.62","272.62","265.48","8.83M","-2.41%"
"10/17/2014","273.55","267.01","273.64","266.78","12.83M","2.35%"
"10/16/2014","267.26","267.81","270.81","260.20","17.04M","0.54%"
"10/15/2014","265.83","277.19","277.54","264.70","13.89M","-3.62%"
"10/14/2014","275.81","271.30","276.27","270.55","10.91M","1.29%"
"10/13/2014","272.31","272.29","274.30","270.48","10.81M","-0.70%"
"10/10/2014","274.23","278.27","278.27","273.54","16.65M","-2.09%"
"10/09/2014","280.07","281.44","285.18","279.23","13.94M","0.32%"
"10/08/2014","279.18","285.17","285.38","278.28","10.99M","-2.33%"
"10/07/2014","285.85","291.42","291.42","285.84","9.24M","-2.18%"
"10/06/2014","292.23","292.59","295.33","291.98","9.28M","0.33%"
"10/03/2014","291.26","289.54","291.57","289.45","6.88M","1.10%"
"10/02/2014","288.09","291.98","293.95","288.09","9.56M","-1.70%"
"10/01/2014","293.06","296.20","297.87","292.75","7.74M","-1.26%"
"09/30/2014","296.79","297.31","297.67","295.35","8.23M","0.18%"
"09/29/2014","296.25","296.85","298.14","294.22","5.09M","-0.13%"
"09/26/2014","296.65","294.99","297.34","292.51","5.86M","0.58%"
"09/25/2014","294.95","297.51","299.31","294.03","7.59M","-0.86%"
"09/24/2014","297.51","296.36","297.51","294.66","7.47M","0.52%"
"09/23/2014","295.97","300.37","300.50","295.97","8.09M","-1.44%"
"09/22/2014","300.30","301.09","301.96","299.85","6.97M","-0.46%"
"09/19/2014","301.70","305.58","305.74","301.21","32.30M","-0.94%"
"09/18/2014","304.55","299.74","304.55","299.64","6.91M","1.58%"
"09/17/2014","299.80","299.54","300.95","299.54","6.40M","0.46%"
"09/16/2014","298.42","300.46","300.46","297.28","6.78M","-1.02%"
"09/15/2014","301.49","299.57","302.26","298.83","5.75M","0.17%"
"09/12/2014","300.98","300.78","301.75","300.12","5.19M","0.27%"
"09/11/2014","300.18","300.39","301.57","299.14","5.48M","0.30%"
"09/10/2014","299.27","298.86","299.41","297.20","5.30M","-0.19%"
"09/09/2014","299.84","301.70","302.34","299.84","6.90M","-0.73%"
"09/08/2014","302.03","299.29","302.12","298.61","5.81M","0.95%"
"09/05/2014","299.19","299.69","299.85","298.19","5.48M","-0.37%"
"09/04/2014","300.29","296.28","300.59","295.97","7.76M","1.07%"
"09/03/2014","297.10","296.87","298.90","295.94","7.21M","0.04%"
"09/02/2014","296.98","295.55","297.93","294.59","6.01M","0.77%"
"09/01/2014","294.72","295.27","295.41","294.09","4.82M","-0.05%"
"08/29/2014","294.87","294.00","294.98","292.41","8.01M","0.58%"
"08/28/2014","293.18","295.12","295.12","292.09","7.85M","-0.73%"
"08/27/2014","295.35","295.36","296.41","294.95","5.56M","-0.05%"
"08/26/2014","295.50","294.10","295.50","293.34","5.49M","0.27%"
"08/25/2014","294.69","292.92","294.69","292.74","4.09M","1.32%"
"08/22/2014","290.85","291.39","291.67","288.98","5.98M","-0.08%"
"08/21/2014","291.08","288.52","291.08","288.31","7.17M","0.93%"
"08/20/2014","288.39","288.77","289.34","286.49","6.81M","0.03%"
"08/19/2014","288.31","286.02","288.36","285.45","5.22M","1.08%"
"08/18/2014","285.24","281.80","285.59","281.80","4.87M","1.87%"
"08/15/2014","280.00","282.29","284.33","279.75","6.60M","-0.71%"
"08/14/2014","282.01","280.43","282.47","279.68","6.64M","0.40%"
"08/13/2014","280.90","281.42","281.67","279.68","5.64M","0.02%"
"08/12/2014","280.84","282.57","283.11","280.47","5.12M","-0.70%"
"08/11/2014","282.81","279.05","283.07","279.05","6.07M","1.78%"
"08/08/2014","277.87","277.94","279.49","275.65","7.32M","-0.69%"
"08/07/2014","279.79","279.27","283.05","278.93","8.01M","0.01%"
"08/06/2014","279.76","280.30","281.27","277.81","8.80M","-0.69%"
"08/05/2014","281.69","280.03","282.32","279.24","8.98M","0.82%"
"08/04/2014","279.40","283.43","283.48","279.10","7.98M","-1.00%"
"08/01/2014","282.22","287.01","287.30","281.11","13.59M","-1.63%"
"07/31/2014","286.89","292.21","292.26","286.80","16.17M","-1.37%"
"07/30/2014","290.88","287.49","291.04","285.61","8.07M","1.21%"
"07/29/2014","287.40","286.43","288.17","285.65","5.68M","0.36%"
"07/28/2014","286.38","288.49","288.73","284.92","5.70M","-0.51%"
"07/25/2014","287.86","290.52","291.33","287.22","6.67M","-1.13%"
"07/24/2014","291.15","291.43","292.75","290.27","13.19M","0.67%"
"07/23/2014","289.22","288.89","290.90","288.14","7.33M","-0.07%"
"07/22/2014","289.41","285.36","289.58","285.07","7.31M","1.64%"
"07/21/2014","284.73","284.69","285.07","282.73","5.86M","0.08%"
"07/18/2014","284.49","282.26","284.50","282.21","10.94M","1.60%"
"07/17/2014","280.01","280.03","282.86","279.47","6.70M","0.14%"
"07/16/2014","279.61","277.20","280.64","277.20","6.38M","0.80%"
"07/15/2014","277.40","279.10","279.34","276.97","6.09M","-1.13%"
"07/14/2014","280.57","278.19","281.05","278.19","4.61M","1.03%"
"07/11/2014","277.71","278.64","279.46","276.44","5.29M","-0.27%"
"07/10/2014","278.47","281.92","282.15","277.21","7.15M","-1.11%"
"07/09/2014","281.60","281.69","282.45","280.78","5.89M","0.05%"
"07/08/2014","281.47","286.74","287.11","281.47","7.12M","-1.74%"
"07/07/2014","286.46","287.93","289.63","286.38","5.04M","-0.59%"
"07/04/2014","288.17","288.90","289.40","287.93","3.48M","-0.34%"
"07/03/2014","289.16","284.98","289.19","284.96","5.92M","1.56%"
"07/02/2014","284.72","284.73","285.57","284.44","7.12M","0.21%"
"07/01/2014","284.11","281.74","284.11","281.25","5.42M","1.07%"
"06/30/2014","281.11","281.61","283.13","280.72","5.85M","-0.10%"
"06/27/2014","281.39","281.35","281.63","280.02","5.32M","0.11%"
"06/26/2014","281.09","282.17","282.71","280.26","6.54M","-0.49%"
"06/25/2014","282.48","284.91","284.91","281.58","7.09M","-1.54%"
"06/24/2014","286.89","288.63","288.93","286.39","6.21M","-0.48%"
"06/23/2014","288.28","288.68","289.15","287.09","7.62M","0.01%"
"06/20/2014","288.24","287.77","288.79","287.44","9.20M","-0.08%"
"06/19/2014","288.48","289.39","290.52","288.48","7.66M","0.26%"
"06/18/2014","287.72","287.35","288.45","286.91","9.13M","0.15%"
"06/17/2014","287.29","286.57","288.22","286.45","7.00M","0.49%"
"06/16/2014","285.88","285.86","286.77","285.50","5.98M","-0.15%"
"06/13/2014","286.30","287.31","287.37","284.89","5.94M","-0.33%"
"06/12/2014","287.24","286.33","287.80","285.99","5.20M","0.38%"
"06/11/2014","286.14","288.07","288.39","284.97","5.94M","-0.53%"
"06/10/2014","287.67","286.40","287.87","286.03","5.61M","0.46%"
"06/09/2014","286.36","285.76","286.36","285.08","4.03M","0.29%"
"06/06/2014","285.54","285.47","286.54","285.24","6.73M","0.22%"
"06/05/2014","284.92","284.88","287.75","283.88","8.06M","0.09%"
"06/04/2014","284.66","284.03","284.66","282.62","6.76M","0.08%"
"06/03/2014","284.43","285.04","285.04","283.40","7.06M","-0.22%"
"06/02/2014","285.05","286.47","287.31","284.23","10.01M","-0.42%"
"05/30/2014","286.24","284.61","286.72","284.50","7.45M","0.59%"
"05/29/2014","284.57","284.50","285.18","283.99","4.19M","-0.01%"
"05/28/2014","284.61","284.19","285.34","283.46","4.81M","0.15%"
"05/27/2014","284.18","280.23","284.60","280.23","7.08M","1.55%"
"05/26/2014","279.83","278.40","279.93","278.40","3.60M","0.90%"
"05/23/2014","277.34","277.10","277.75","276.34","5.19M","0.17%"
"05/22/2014","276.88","276.12","277.59","276.12","7.86M","0.13%"
"05/21/2014","276.51","272.88","276.53","272.67","7.31M","1.17%"
"05/20/2014","273.32","273.01","274.80","272.84","6.12M","0.30%"
"05/19/2014","272.50","271.87","273.39","270.33","6.41M","0.18%"
"05/16/2014","272.02","273.62","274.08","270.11","7.99M","-0.61%"
"05/15/2014","273.70","276.72","277.75","273.11","8.69M","-1.26%"
"05/14/2014","277.19","277.97","278.30","276.75","5.70M","-0.40%"
"05/13/2014","278.31","278.77","279.33","277.76","8.12M","0.30%"
"05/12/2014","277.48","272.28","277.48","272.28","9.39M","2.08%"
"05/09/2014","271.83","273.72","273.72","271.15","10.65M","-0.89%"
"05/08/2014","274.26","272.57","274.26","271.36","7.87M","0.75%"
"05/07/2014","272.22","272.89","274.06","271.83","7.28M","-0.37%"
"05/06/2014","273.22","273.77","274.92","272.83","9.62M","-0.09%"
"05/05/2014","273.46","274.60","274.60","271.21","5.36M","-0.80%"
"05/02/2014","275.67","277.23","277.23","274.93","6.38M","-0.33%"
"05/01/2014","276.57","276.73","276.84","276.40","7.31M","-0.04%"
"04/30/2014","276.68","275.98","277.21","275.45","7.71M","0.14%"
"04/29/2014","276.29","274.23","277.52","274.21","14.04M","1.44%"
"04/28/2014","272.36","275.26","276.38","272.11","7.50M","-0.78%"
"04/25/2014","274.51","277.53","278.26","273.82","7.69M","-1.50%"
"04/24/2014","278.68","279.46","280.52","276.47","9.54M","0.27%"
"04/23/2014","277.92","278.54","279.14","276.95","11.52M","-1.37%"
"04/22/2014","281.79","280.28","282.13","279.97","7.69M","1.19%"
"04/17/2014","278.48","277.04","278.62","273.66","9.70M","0.76%"
"04/16/2014","276.37","275.32","276.42","273.72","9.53M","0.67%"
"04/15/2014","274.52","278.25","279.30","274.51","8.76M","-1.12%"
"04/14/2014","277.62","276.98","277.72","273.86","10.18M","-0.81%"
"04/11/2014","279.89","284.57","284.57","278.52","9.61M","-2.46%"
"04/10/2014","286.94","290.21","291.58","286.80","6.78M","-0.73%"
"04/09/2014","289.06","286.51","290.03","286.51","7.27M","0.82%"
"04/08/2014","286.72","286.55","287.00","283.15","10.99M","0.33%"
"04/07/2014","285.79","289.20","289.20","285.48","8.58M","-2.04%"
"04/04/2014","291.73","292.59","293.30","291.26","5.83M","-0.33%"
"04/03/2014","292.69","293.21","294.24","292.01","6.03M","-0.01%"
"04/02/2014","292.72","293.53","294.10","292.48","7.31M","0.02%"
"04/01/2014","292.67","290.57","292.77","290.29","7.00M","0.98%"
"03/31/2014","289.82","289.31","290.56","288.57","5.71M","0.40%"
"03/28/2014","288.67","288.38","289.60","287.28","6.35M","0.26%"
"03/27/2014","287.91","286.83","289.09","286.39","10.37M","0.33%"
"03/26/2014","286.97","284.54","287.98","284.44","6.13M","1.17%"
"03/25/2014","283.64","281.24","284.71","281.22","6.96M","1.11%"
"03/24/2014","280.53","284.76","284.76","280.16","9.65M","-1.60%"
"03/21/2014","285.10","284.50","286.02","284.05","13.12M","0.11%"
"03/20/2014","284.79","281.33","284.79","279.94","7.17M","0.73%"
"03/19/2014","282.72","283.19","283.77","282.01","5.34M","-0.18%"
"03/18/2014","283.23","280.92","283.73","280.07","6.53M","0.87%"
"03/17/2014","280.78","277.14","281.33","276.97","6.38M","1.50%"
"03/14/2014","276.64","277.58","277.58","274.35","8.46M","-0.84%"
"03/13/2014","278.98","282.16","283.21","278.98","6.48M","-0.96%"
"03/12/2014","281.67","284.05","284.12","280.44","7.13M","-1.33%"
"03/11/2014","285.48","286.19","287.00","284.45","5.77M","0.06%"
"03/10/2014","285.32","286.68","287.85","283.90","6.46M","-0.37%"
"03/07/2014","286.37","289.65","290.44","286.14","8.78M","-1.02%"
"03/06/2014","289.33","288.82","289.97","288.43","5.81M","0.45%"
"03/05/2014","288.03","286.86","288.73","286.28","6.53M","0.48%"
"03/04/2014","286.64","282.72","286.80","282.72","6.78M","1.96%"
"03/03/2014","281.14","284.80","284.80","280.92","7.98M","-2.60%"
"02/28/2014","288.64","286.89","289.16","286.29","6.72M","0.73%"
"02/27/2014","286.56","287.73","287.73","284.29","6.17M","-0.46%"
"02/26/2014","287.87","286.98","288.45","286.98","6.51M","0.29%"
"02/25/2014","287.03","287.15","287.17","284.92","7.00M","-0.17%"
"02/24/2014","287.52","284.85","287.52","284.23","6.14M","0.90%"
"02/21/2014","284.95","283.19","285.45","283.19","6.27M","0.91%"
"02/20/2014","282.37","282.02","282.37","280.12","8.59M","-0.41%"
"02/19/2014","283.53","284.23","285.54","283.07","5.25M","-0.25%"
"02/18/2014","284.24","284.35","284.35","282.88","5.41M","0.06%"
"02/17/2014","284.07","283.11","284.11","282.78","4.49M","0.50%"
"02/14/2014","282.66","282.10","283.52","281.48","6.53M","0.17%"
"02/13/2014","282.17","281.37","282.22","279.67","7.46M","0.10%"
"02/12/2014","281.90","282.02","282.41","280.07","10.19M","-0.02%"
"02/11/2014","281.96","278.65","281.96","278.62","9.87M","1.36%"
"02/10/2014","278.17","278.98","279.85","277.71","8.56M","0.52%"
"02/07/2014","276.73","277.48","277.99","275.46","8.61M","-0.04%"
"02/06/2014","276.83","272.13","277.30","272.13","18.61M","1.87%"
"02/05/2014","271.76","273.13","274.92","270.77","9.13M","-0.38%"
"02/04/2014","272.80","271.73","273.11","269.76","11.66M","-0.34%"
"02/03/2014","273.74","277.38","279.19","273.61","9.06M","-1.08%"
"01/31/2014","276.74","279.26","279.55","274.08","9.47M","-0.63%"
"01/30/2014","278.50","276.59","280.00","276.15","10.45M","0.86%"
"01/29/2014","276.12","277.20","279.94","272.61","10.46M","0.20%"
"01/28/2014","275.56","275.96","276.65","274.49","10.02M","-0.02%"
"01/27/2014","275.62","275.43","277.21","274.53","11.24M","0.33%"
"01/24/2014","274.72","280.56","281.72","274.72","13.25M","-1.90%"
"01/23/2014","280.04","287.28","288.25","279.37","18.24M","-2.76%"
"01/22/2014","287.99","286.95","289.58","286.41","8.75M","1.05%"
"01/21/2014","284.99","286.70","286.87","283.65","7.20M","-0.59%"
"01/20/2014","286.67","286.21","287.24","285.75","4.70M","0.20%"
"01/17/2014","286.11","285.71","287.36","285.17","8.32M","0.03%"
"01/16/2014","286.03","289.84","289.84","285.64","7.07M","-1.13%"
"01/15/2014","289.31","287.18","289.96","287.09","10.54M","0.98%"
"01/14/2014","286.49","285.06","287.07","283.43","8.57M","-0.46%"
"01/13/2014","287.80","287.66","288.00","286.13","7.57M","0.22%"
"01/10/2014","287.17","287.97","290.72","286.18","9.41M","-0.24%"
"01/09/2014","287.86","291.70","291.85","287.15","11.10M","-1.04%"
"01/08/2014","290.88","288.37","290.89","288.37","7.07M","1.12%"
"01/07/2014","287.67","288.88","288.88","287.27","6.52M","-0.45%"
"01/06/2014","288.97","289.93","290.78","288.87","3.83M","-0.41%"
"01/03/2014","290.16","288.92","290.78","287.54","4.36M","0.42%"
"01/02/2014","288.95","291.19","292.67","288.95","6.25M","-0.54%"
"12/31/2013","290.51","290.83","291.11","290.31","3.02M","0.05%"
"12/30/2013","290.36","291.27","292.21","290.25","4.58M","-0.18%"
"12/27/2013","290.89","288.35","290.89","288.35","5.04M","1.20%"
"12/24/2013","287.44","287.31","288.05","287.20","3.33M","-0.02%"
"12/23/2013","287.51","286.13","287.51","285.76","5.36M","0.86%"
"12/20/2013","285.05","283.88","285.67","283.04","15.37M","0.47%"
"12/19/2013","283.73","280.51","283.73","280.51","7.90M","1.90%"
"12/18/2013","278.43","275.52","278.95","275.50","7.42M","1.44%"
"12/17/2013","274.48","276.01","276.02","274.48","6.38M","-0.78%"
"12/16/2013","276.65","275.21","277.62","273.99","6.61M","0.34%"
"12/13/2013","275.72","275.77","277.89","275.53","6.81M","0.18%"
"12/12/2013","275.23","278.81","278.81","275.23","8.44M","-1.43%"
"12/11/2013","279.21","279.70","281.27","278.82","7.62M","-0.34%"
"12/10/2013","280.16","282.77","283.53","279.73","8.32M","-1.13%"
"12/09/2013","283.35","283.48","284.14","282.73","7.24M","0.33%"
"12/06/2013","282.43","280.85","282.65","279.23","8.20M","0.49%"
"12/05/2013","281.05","282.69","283.22","281.05","6.22M","-0.90%"
"12/04/2013","283.61","283.96","285.21","281.79","8.04M","0.09%"
"12/03/2013","283.36","287.31","287.56","283.25","8.69M","-1.28%"
"12/02/2013","287.02","287.88","288.48","286.92","8.43M","-0.16%"
"11/29/2013","287.48","288.03","288.53","287.28","7.74M","-0.48%"
